2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
2.063157856464385986e-01,0.000000000000000000e+00
